ID,Source,Customer Segment,Membership Type,Membership Level,Affiliation,IsActive,Gender,Lifetime Days,Country,Year_count
1631,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,Missing Data,female,214,Kenya,0.6
1632,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Staff Nomination,checked,male,153,Burkina Faso,0.4
1633,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,Missing Data,female,214,Kenya,0.6
1634,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
1635,RoomMaster,Existing Room member,Founding Member,Senior Leader,School of Wildlife Conservation,checked,female,366,United Kingdom,1.0
1636,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,214,Mauritius,0.6
1637,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Mauritius,0.6
1638,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Kenya,1.0
1639,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,184,United Kingdom,0.5
1640,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,214,South Africa,0.6
1641,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Staff Alumni,checked,male,366,Kenya,1.0
1642,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,male,214,United States of America,0.6
1643,RoomMaster,Existing Room member,Founding Member,Senior Leader,Donor,checked,male,366,Morocco,1.0
1644,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
1645,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,214,Kenya,0.6
1646,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,184,Cameroon,0.5
1647,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,Ghana,0.6
1648,RoomMaster,Missing Data,Staff Membership,Young Leader,AL Staff,checked,female,31,Missing Data,0.1
1649,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Corporate Partner,checked,male,153,Kenya,0.4
1650,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALN,checked,female,214,Ethiopia,0.6
1651,RoomMaster,LP Nairobi 2020,Free Trial,Young Leader,LP Nairobi 2019,checked,male,214,Kenya,0.6
1652,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,214,Senegal,0.6
1653,RoomMaster,AIIP 2020,Free Trial,Mid-career Leader,AIIP 2020,checked,male,214,Kenya,0.6
1654,RoomMaster,The Room staff,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,153,Kenya,0.4
1655,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Kenya,1.0
1656,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,Missing Data,male,214,Kenya,0.6
1657,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,female,214,Ethiopia,0.6
1658,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,171,USA,0.5
1659,RoomMaster,Existing Room member,Free Trial,Missing Data,ALN,checked,female,171,Missing Data,0.5
1660,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,male,366,United Kingdom,1.0
1661,RoomMaster,Joined post-Sprint - June,Founding Member,Senior Leader,Missing Data,checked,female,153,South Africa,0.4
1662,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,214,Kenya,0.6
1663,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALA Alumni,checked,female,214,South Africa,0.6
1664,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,184,South Africa,0.5
1665,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,United Kingdom,0.6
1666,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,female,171,Canadian,0.5
1667,RoomMaster,Joined post-Sprint - June,Staff Membership,Mid-career Leader,AL Staff,checked,female,153,Mauritius,0.4
1668,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Guinea,0.6
1669,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,184,Zimbabwe,0.5
1670,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,214,Kenya,0.6
1671,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Staff Alumni,checked,female,366,Mauritius,1.0
1672,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALUSB Alumni,checked,female,214,Ethiopia,0.6
1673,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,male,214,Nigeria,0.6
1674,RoomMaster,Joined post-Sprint - May,Staff Membership,Mid-career Leader,AL Staff,checked,female,184,Spain,0.5
1675,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,214,Kenya,0.6
1676,RoomMaster,AIIP 2020,Free Trial,Mid-career Leader,AIIP 2020,checked,male,214,Nigeria,0.6
1677,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,184,Nigeria,0.5
1678,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,214,Kenya,0.6
1679,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
1680,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
1681,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,214,Mauritius,0.6
1682,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Corporate Partner,checked,female,153,Kenya,0.4
1683,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,male,366,Nigeria,1.0
1684,RoomMaster,AIIP 2020,Free Trial,Young Leader,AIIP 2020,checked,female,214,Kenya,0.6
1685,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,214,Kenya,0.6
1686,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,214,Kenya,0.6
1687,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,214,Kenya,0.6
1688,RoomMaster,AIIP 2018,Free Trial,Mid-career Leader,AIIP 2018,checked,male,214,South Africa,0.6
1689,RoomMaster,AIIP 2020,Free Trial,Senior Leader,AIIP 2020,checked,male,214,Ethiopia,0.6
1690,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,male,214,Nigeria,0.6
1691,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Kenya,1.0
1692,RoomMaster,Joined post-Sprint - July,Free Trial,Mid-career Leader,Consultant,checked,male,123,India,0.3
1693,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Nigeria,0.6
1694,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
1695,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,214,Kenya,0.6
1696,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,Donor,checked,female,214,Uganda,0.6
1697,RoomMaster,Joined post-Sprint - June,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,153,South Africa,0.4
1698,RoomMaster,Joined post-Sprint - July,Premium Paying,Mid-career Leader,ALUSB 2017 Alumni ISA,checked,male,123,Nigeria,0.3
1699,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,United States of America,1.0
1700,RoomMaster,DSLP Nairobi 2020,Premium Paying,Young Leader,DSLP Nairobi 2019,checked,female,214,Kenya,0.6
1701,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,male,214,Nigeria,0.6
1702,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,214,Kenya,0.6
1703,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,female,366,Ghana,1.0
1704,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,Missing Data,female,214,Kenya,0.6
1705,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,female,214,Nigeria,0.6
1706,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Kenya,0.6
1707,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,female,366,Nigeria,1.0
1708,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,South Africa,0.6
1709,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,checked,female,214,Nigeria,0.6
1710,RoomMaster,XL Dakar,Free Trial,Senior Leader,XL Dakar,checked,male,214,Senegal,0.6
1711,RoomMaster,Joined post-Sprint - June,Founding Member,Senior Leader,Missing Data,checked,female,153,South Africa,0.4
1712,RoomMaster,ALA Staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,South Africa,0.6
1713,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,214,United States of America,0.6
1714,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,female,214,Nigeria,0.6
1715,RoomMaster,Existing Room member,Free Trial,Senior Leader,Entrepreneur in Residence,checked,female,214,Nigeria,0.6
1716,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
1717,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,214,Kenya,0.6
1718,RoomMaster,Missing Data,Staff Membership,Mid-career Leader,AL Staff,checked,female,31,Missing Data,0.1
1719,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Kenya,1.0
1720,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Nigeria,0.6
1721,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,female,195,United States,0.5
1722,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,195,United States,0.5
1723,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,191,United States,0.5
1724,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,170,United States,0.5
1725,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,female,156,United States,0.4
1726,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Missing Data,0.4
1727,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Missing Data,0.4
1728,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Missing Data,0.4
1729,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,South Africa,0.4
1730,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Missing Data,0.4
1731,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Missing Data,0.4
1732,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Kenya,0.4
1733,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Missing Data,0.4
1734,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Missing Data,0.4
1735,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Missing Data,0.4
1736,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Kenya,0.4
1737,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,United Kingdom,0.4
1738,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,South Africa,0.4
1739,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Missing Data,0.4
1740,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Missing Data,0.4
1741,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Missing Data,0.4
1742,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,155,Mauritius,0.4
1743,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,female,154,Kenya,0.4
1744,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,male,154,Mauritius,0.4
1745,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,male,142,Missing Data,0.4
1746,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1747,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1748,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Tanzania,0.4
1749,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Nigeria,0.4
1750,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Nigeria,0.4
1751,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1752,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1753,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Mauritius,0.4
1754,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1755,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1756,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,male,142,Portugal,0.4
1757,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Senegal,0.4
1758,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1759,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,male,142,Nigeria,0.4
1760,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Nigeria,0.4
1761,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1762,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Nigeria,0.4
1763,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1764,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1765,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Kenya,0.4
1766,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1767,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Mauritius,0.4
1768,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1769,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1770,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1771,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1772,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1773,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1774,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,142,Missing Data,0.4
1775,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,124,Denmark,0.3
1776,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,119,Missing Data,0.3
1777,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,114,Missing Data,0.3
1778,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,106,South Africa,0.3
1779,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,86,Missing Data,0.2
1780,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,76,Kenya,0.2
1781,hivebrite,Missing Data,Missing Data,Missing Data,Missing Data,checked,Missing Data,36,Missing Data,0.1
1782,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,112,Missing Data,0.3
1783,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,111,Missing Data,0.3
1784,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,107,Missing Data,0.3
1785,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,106,Missing Data,0.3
1786,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,100,Missing Data,0.3
1787,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,92,Missing Data,0.3
1788,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,90,Missing Data,0.2
1789,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,87,Missing Data,0.2
1790,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,85,Missing Data,0.2
1791,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,83,Missing Data,0.2
1792,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,78,Missing Data,0.2
1793,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,77,Missing Data,0.2
1794,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,73,Missing Data,0.2
1795,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,71,Missing Data,0.2
1796,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,71,Missing Data,0.2
1797,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,67,Missing Data,0.2
1798,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,66,Missing Data,0.2
1799,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,65,Missing Data,0.2
1800,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,65,Missing Data,0.2
1801,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,64,Missing Data,0.2
1802,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,63,Missing Data,0.2
1803,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,61,Missing Data,0.2
1804,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,61,Missing Data,0.2
1805,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,61,Missing Data,0.2
1806,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,58,Missing Data,0.2
1807,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,58,Missing Data,0.2
1808,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,58,Missing Data,0.2
1809,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,58,Missing Data,0.2
1810,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,57,Missing Data,0.2
1811,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,57,Missing Data,0.2
1812,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,55,Missing Data,0.2
1813,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,54,Missing Data,0.1
1814,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,49,Missing Data,0.1
1815,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,48,Missing Data,0.1
1816,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,48,Missing Data,0.1
1817,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,45,Missing Data,0.1
1818,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,42,Missing Data,0.1
1819,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,36,Missing Data,0.1
1820,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,35,Missing Data,0.1
1821,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,34,Missing Data,0.1
1822,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,32,Missing Data,0.1
1823,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,30,Missing Data,0.1
1824,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,28,Missing Data,0.1
1825,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,24,Missing Data,0.1
1826,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,21,Missing Data,0.1
1827,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,21,Missing Data,0.1
1828,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,21,Missing Data,0.1
1829,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,19,Missing Data,0.1
1830,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,17,Missing Data,0.0
1831,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,16,Missing Data,0.0
1832,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,16,Missing Data,0.0
1833,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,14,Missing Data,0.0
1834,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,13,Missing Data,0.0
1835,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,8,Missing Data,0.0
1836,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,5,Missing Data,0.0
1837,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,5,Missing Data,0.0
1838,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,4,Missing Data,0.0
1839,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,2,Missing Data,0.0
1840,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,1,Missing Data,0.0
1841,algroup-website,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,1,Missing Data,0.0
1842,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1843,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,49,Missing Data,0.1
1844,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1845,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1846,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1847,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1848,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,170,Missing Data,0.5
1849,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,190,Missing Data,0.5
1850,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1851,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1852,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1853,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1854,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1855,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1856,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,170,Missing Data,0.5
1857,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1858,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1859,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1860,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1861,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1862,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1863,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1864,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1865,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1866,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,141,Missing Data,0.4
1867,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1868,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1869,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1870,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1871,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,,Missing Data,0.0
1872,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1873,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1874,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1875,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1876,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1877,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1878,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1879,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1880,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1881,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1882,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
